,game_date,game_status_text,points_home,points_away,home_team_wins,city_home,nickname_home,city_away,nickname_away
2817,2019-12-30,Final,122,115,1,Minnesota,Timberwolves,Brooklyn,Nets
2818,2013-11-22,Final,111,81,1,Minnesota,Timberwolves,Brooklyn,Nets
2819,2013-01-23,Final,83,91,0,Minnesota,Timberwolves,Brooklyn,Nets
2820,2011-01-01,Final,103,88,1,Minnesota,Timberwolves,Brooklyn,Nets
2821,2009-10-28,Final,95,93,1,Minnesota,Timberwolves,Brooklyn,Nets
2822,2009-03-29,Final,108,99,1,Minnesota,Timberwolves,Brooklyn,Nets
2823,2008-01-27,Final,98,95,1,Minnesota,Timberwolves,Brooklyn,Nets
2824,2007-01-13,Final,109,98,1,Minnesota,Timberwolves,Brooklyn,Nets
2825,2006-03-01,Final,100,90,1,Minnesota,Timberwolves,Brooklyn,Nets
2826,2005-02-15,Final,82,71,1,Minnesota,Timberwolves,Brooklyn,Nets
2827,2004-02-25,Final,81,68,1,Minnesota,Timberwolves,Brooklyn,Nets
2828,2018-11-12,Final,120,113,1,Minnesota,Timberwolves,Brooklyn,Nets
2829,2018-01-27,Final,111,97,1,Minnesota,Timberwolves,Brooklyn,Nets
2830,2017-01-28,Final,129,109,1,Minnesota,Timberwolves,Brooklyn,Nets
2831,2016-03-05,Final,132,118,1,Minnesota,Timberwolves,Brooklyn,Nets
2832,2015-03-16,Final,106,122,0,Minnesota,Timberwolves,Brooklyn,Nets
2833,2014-02-19,Final,99,105,0,Utah,Jazz,Brooklyn,Nets
2834,2013-03-30,Final,116,107,1,Utah,Jazz,Brooklyn,Nets
2835,2012-01-14,Final,107,94,1,Utah,Jazz,Brooklyn,Nets
2836,2010-11-17,Final,98,88,1,Utah,Jazz,Brooklyn,Nets
2837,2010-01-23,Final,116,83,1,Utah,Jazz,Brooklyn,Nets
2838,2008-11-29,Final,88,105,0,Utah,Jazz,Brooklyn,Nets
2839,2007-11-19,Final,102,75,1,Utah,Jazz,Brooklyn,Nets
2840,2007-01-29,Final,115,116,0,Utah,Jazz,Brooklyn,Nets
2841,2006-01-23,Final,89,78,1,Utah,Jazz,Brooklyn,Nets
2842,2005-01-29,Final,82,99,0,Utah,Jazz,Brooklyn,Nets
2843,2003-12-01,Final,91,84,1,Utah,Jazz,Brooklyn,Nets
2844,2019-11-12,Final,119,114,1,Utah,Jazz,Brooklyn,Nets
2845,2019-03-16,Final,114,98,1,Utah,Jazz,Brooklyn,Nets
2846,2017-11-11,Final,114,106,1,Utah,Jazz,Brooklyn,Nets
2847,2017-03-03,Final,112,97,1,Utah,Jazz,Brooklyn,Nets
2848,2016-02-27,Final,96,98,0,Utah,Jazz,Brooklyn,Nets
2849,2015-01-24,Final,108,73,1,Utah,Jazz,Brooklyn,Nets
2850,2020-02-28,Final,141,118,1,Atlanta,Hawks,Brooklyn,Nets
2851,2019-12-04,Final,118,130,0,Atlanta,Hawks,Brooklyn,Nets
2852,2014-01-16,Final,110,127,0,Atlanta,Hawks,Brooklyn,Nets
2853,2013-03-09,Final,80,93,0,Atlanta,Hawks,Brooklyn,Nets
2854,2013-01-16,Final,109,95,1,Atlanta,Hawks,Brooklyn,Nets
2855,2012-03-23,Final,93,84,1,Atlanta,Hawks,Brooklyn,Nets
2856,2011-12-30,Final,105,98,1,Atlanta,Hawks,Brooklyn,Nets
2857,2011-03-26,Final,98,87,1,Atlanta,Hawks,Brooklyn,Nets
2858,2010-12-07,Final,116,101,1,Atlanta,Hawks,Brooklyn,Nets
2859,2010-01-06,Final,119,89,1,Atlanta,Hawks,Brooklyn,Nets
2860,2009-12-13,Final,130,107,1,Atlanta,Hawks,Brooklyn,Nets
2861,2009-01-30,Final,105,88,1,Atlanta,Hawks,Brooklyn,Nets
2862,2008-11-15,Final,107,119,0,Atlanta,Hawks,Brooklyn,Nets
2863,2008-02-02,Final,104,92,1,Atlanta,Hawks,Brooklyn,Nets
2864,2008-01-05,Final,107,113,0,Atlanta,Hawks,Brooklyn,Nets
2865,2007-02-07,Final,85,87,0,Atlanta,Hawks,Brooklyn,Nets
2866,2006-03-31,Final,88,91,0,Atlanta,Hawks,Brooklyn,Nets
2867,2006-02-27,Final,104,102,1,Atlanta,Hawks,Brooklyn,Nets
2868,2005-01-17,Final,84,85,0,Atlanta,Hawks,Brooklyn,Nets
2869,2004-12-11,Final,90,95,0,Atlanta,Hawks,Brooklyn,Nets
2870,2004-04-12,Final,129,107,1,Atlanta,Hawks,Brooklyn,Nets
2871,2003-11-15,Final,85,100,0,Atlanta,Hawks,Brooklyn,Nets
2872,2019-03-09,Final,112,114,0,Atlanta,Hawks,Brooklyn,Nets
2873,2018-01-12,Final,105,110,0,Atlanta,Hawks,Brooklyn,Nets
2874,2017-12-04,Final,90,110,0,Atlanta,Hawks,Brooklyn,Nets
2875,2017-03-26,Final,92,107,0,Atlanta,Hawks,Brooklyn,Nets
2876,2017-03-08,Final,110,105,1,Atlanta,Hawks,Brooklyn,Nets
2877,2016-01-16,Final,114,86,1,Atlanta,Hawks,Brooklyn,Nets
2878,2015-11-04,Final,101,87,1,Atlanta,Hawks,Brooklyn,Nets
2879,2015-04-29,Final,107,97,1,Atlanta,Hawks,Brooklyn,Nets
2880,2015-04-22,Final,96,91,1,Atlanta,Hawks,Brooklyn,Nets
2881,2015-04-19,Final,99,92,1,Atlanta,Hawks,Brooklyn,Nets
2882,2015-04-04,Final,131,99,1,Atlanta,Hawks,Brooklyn,Nets
2883,2015-01-28,Final,113,102,1,Atlanta,Hawks,Brooklyn,Nets
2884,2020-01-25,Final,111,121,0,Detroit,Pistons,Brooklyn,Nets
2885,2014-02-07,Final,111,95,1,Detroit,Pistons,Brooklyn,Nets
2886,2013-12-13,Final,103,99,1,Detroit,Pistons,Brooklyn,Nets
2887,2013-03-18,Final,82,119,0,Detroit,Pistons,Brooklyn,Nets
2888,2013-02-06,Final,90,93,0,Detroit,Pistons,Brooklyn,Nets
2889,2012-02-10,Final,109,92,1,Detroit,Pistons,Brooklyn,Nets
2890,2011-04-06,Final,116,109,1,Detroit,Pistons,Brooklyn,Nets
2891,2011-02-04,Final,92,82,1,Detroit,Pistons,Brooklyn,Nets
2892,2010-02-06,Final,99,92,1,Detroit,Pistons,Brooklyn,Nets
2893,2009-04-10,Final,100,93,1,Detroit,Pistons,Brooklyn,Nets
2894,2008-12-31,Final,83,75,1,Detroit,Pistons,Brooklyn,Nets
2895,2008-04-04,Final,106,87,1,Detroit,Pistons,Brooklyn,Nets
2896,2007-12-02,Final,118,95,1,Detroit,Pistons,Brooklyn,Nets
2897,2007-03-30,Final,110,105,1,Detroit,Pistons,Brooklyn,Nets
2898,2006-12-26,Final,92,91,1,Detroit,Pistons,Brooklyn,Nets
2899,2006-03-26,Final,74,79,0,Detroit,Pistons,Brooklyn,Nets
2900,2006-02-14,Final,85,71,1,Detroit,Pistons,Brooklyn,Nets
2901,2004-12-27,Final,100,90,1,Detroit,Pistons,Brooklyn,Nets
2902,2004-05-20,Final,90,69,1,Detroit,Pistons,Brooklyn,Nets
2903,2004-05-14,Final,120,127,0,Detroit,Pistons,Brooklyn,Nets
2904,2004-05-07,Final,95,80,1,Detroit,Pistons,Brooklyn,Nets
2905,2004-05-03,Final,78,56,1,Detroit,Pistons,Brooklyn,Nets
2906,2003-12-26,Final,79,82,0,Detroit,Pistons,Brooklyn,Nets
2907,2003-11-09,Final,98,84,1,Detroit,Pistons,Brooklyn,Nets
2908,2019-11-02,Final,113,109,1,Detroit,Pistons,Brooklyn,Nets
2909,2018-10-17,Final,103,100,1,Detroit,Pistons,Brooklyn,Nets
2910,2018-10-08,Final,108,110,0,Detroit,Pistons,Brooklyn,Nets
2911,2018-02-07,Final,115,106,1,Detroit,Pistons,Brooklyn,Nets
2912,2018-01-21,Final,100,101,0,Detroit,Pistons,Brooklyn,Nets
2913,2017-03-30,Final,90,89,1,Detroit,Pistons,Brooklyn,Nets
2914,2016-03-19,Final,115,103,1,Detroit,Pistons,Brooklyn,Nets
2915,2016-01-09,Final,103,89,1,Detroit,Pistons,Brooklyn,Nets
2916,2015-10-08,Final,83,93,0,Detroit,Pistons,Brooklyn,Nets
2917,2015-01-10,Final,98,93,1,Detroit,Pistons,Brooklyn,Nets
2918,2014-11-01,Final,90,102,0,Detroit,Pistons,Brooklyn,Nets
2919,2014-02-13,Final,92,76,1,Chicago,Bulls,Brooklyn,Nets
2920,2013-05-02,Final,92,95,0,Chicago,Bulls,Brooklyn,Nets
2921,2013-04-27,Final,142,134,1,Chicago,Bulls,Brooklyn,Nets
2922,2013-04-25,Final,79,76,1,Chicago,Bulls,Brooklyn,Nets
2923,2013-03-02,Final,96,85,1,Chicago,Bulls,Brooklyn,Nets
2924,2012-12-15,Final,83,82,1,Chicago,Bulls,Brooklyn,Nets
2925,2012-02-18,Final,85,97,0,Chicago,Bulls,Brooklyn,Nets
2926,2012-01-23,Final,110,95,1,Chicago,Bulls,Brooklyn,Nets
2927,2011-04-13,Final,97,92,1,Chicago,Bulls,Brooklyn,Nets
2928,2010-12-31,Final,90,81,1,Chicago,Bulls,Brooklyn,Nets
2929,2010-03-27,Final,106,83,1,Chicago,Bulls,Brooklyn,Nets
2930,2009-12-08,Final,101,103,0,Chicago,Bulls,Brooklyn,Nets
2931,2009-04-04,Final,103,94,1,Chicago,Bulls,Brooklyn,Nets
2932,2008-12-13,Final,113,104,1,Chicago,Bulls,Brooklyn,Nets
2933,2008-03-18,Final,112,96,1,Chicago,Bulls,Brooklyn,Nets
2934,2007-04-06,Final,105,74,1,Chicago,Bulls,Brooklyn,Nets
2935,2007-01-11,Final,83,86,0,Chicago,Bulls,Brooklyn,Nets
2936,2006-04-11,Final,104,101,1,Chicago,Bulls,Brooklyn,Nets
2937,2006-03-07,Final,95,87,1,Chicago,Bulls,Brooklyn,Nets
2938,2004-12-28,Final,80,84,0,Chicago,Bulls,Brooklyn,Nets
2939,2004-11-05,Final,106,111,0,Chicago,Bulls,Brooklyn,Nets
2940,2004-03-23,Final,81,84,0,Chicago,Bulls,Brooklyn,Nets
2941,2019-11-16,Final,111,117,0,Chicago,Bulls,Brooklyn,Nets
2942,2019-01-06,Final,100,117,0,Chicago,Bulls,Brooklyn,Nets
2943,2018-12-19,Final,93,96,0,Chicago,Bulls,Brooklyn,Nets
2944,2018-04-07,Final,96,124,0,Chicago,Bulls,Brooklyn,Nets
2945,2017-04-12,Final,112,73,1,Chicago,Bulls,Brooklyn,Nets
2946,2016-12-28,Final,101,99,1,Chicago,Bulls,Brooklyn,Nets
2947,2016-03-17,Final,118,102,1,Chicago,Bulls,Brooklyn,Nets
2948,2015-12-21,Final,102,105,0,Chicago,Bulls,Brooklyn,Nets
2949,2014-12-30,Final,82,96,0,Chicago,Bulls,Brooklyn,Nets
2950,2014-12-10,Final,105,80,1,Chicago,Bulls,Brooklyn,Nets
2951,2020-03-10,Final,102,104,0,Los Angeles,Lakers,Brooklyn,Nets
2952,2014-02-23,Final,102,108,0,Los Angeles,Lakers,Brooklyn,Nets
2953,2012-11-20,Final,95,90,1,Los Angeles,Lakers,Brooklyn,Nets
2954,2012-04-03,Final,91,87,1,Los Angeles,Lakers,Brooklyn,Nets
2955,2011-01-14,Final,100,88,1,Los Angeles,Lakers,Brooklyn,Nets
2956,2009-11-29,Final,106,87,1,Los Angeles,Lakers,Brooklyn,Nets
2957,2008-11-25,Final,120,93,1,Los Angeles,Lakers,Brooklyn,Nets
2958,2007-11-25,Final,100,102,0,Los Angeles,Lakers,Brooklyn,Nets
2959,2006-11-26,Final,99,93,1,Los Angeles,Lakers,Brooklyn,Nets
2960,2005-11-27,Final,96,102,0,Los Angeles,Lakers,Brooklyn,Nets
2961,2005-01-28,Final,103,109,0,Los Angeles,Lakers,Brooklyn,Nets
2962,2004-03-07,Final,94,88,1,Los Angeles,Lakers,Brooklyn,Nets
2963,2019-10-10,Final,111,114,0,Los Angeles,Lakers,Brooklyn,Nets
2964,2019-03-22,Final,106,111,0,Los Angeles,Lakers,Brooklyn,Nets
2965,2017-11-03,Final,124,112,1,Los Angeles,Lakers,Brooklyn,Nets
2966,2016-11-15,Final,125,118,1,Los Angeles,Lakers,Brooklyn,Nets
2967,2016-03-01,Final,107,101,1,Los Angeles,Lakers,Brooklyn,Nets
2968,2015-02-20,Final,105,114,0,Los Angeles,Lakers,Brooklyn,Nets
2969,2014-02-26,Final,124,80,1,Portland,Trail Blazers,Brooklyn,Nets
2970,2013-03-27,Final,93,111,0,Portland,Trail Blazers,Brooklyn,Nets
2971,2012-04-04,Final,101,88,1,Portland,Trail Blazers,Brooklyn,Nets
2972,2011-01-15,Final,96,89,1,Portland,Trail Blazers,Brooklyn,Nets
2973,2009-11-25,Final,93,83,1,Portland,Trail Blazers,Brooklyn,Nets
2974,2009-03-13,Final,109,100,1,Portland,Trail Blazers,Brooklyn,Nets
2975,2007-11-21,Final,101,106,0,Portland,Trail Blazers,Brooklyn,Nets
2976,2006-11-22,Final,100,97,1,Portland,Trail Blazers,Brooklyn,Nets
2977,2006-01-27,Final,88,83,1,Portland,Trail Blazers,Brooklyn,Nets
2978,2004-11-28,Final,83,71,1,Portland,Trail Blazers,Brooklyn,Nets
2979,2003-11-28,Final,97,93,1,Portland,Trail Blazers,Brooklyn,Nets
2980,2019-11-08,Final,115,119,0,Portland,Trail Blazers,Brooklyn,Nets
2981,2019-03-25,Final,148,144,1,Portland,Trail Blazers,Brooklyn,Nets
2982,2017-11-10,Final,97,101,0,Portland,Trail Blazers,Brooklyn,Nets
2983,2017-03-04,Final,130,116,1,Portland,Trail Blazers,Brooklyn,Nets
2984,2016-02-23,Final,112,104,1,Portland,Trail Blazers,Brooklyn,Nets
2985,2014-11-15,Final,97,87,1,Portland,Trail Blazers,Brooklyn,Nets
2986,2020-07-25,Final,119,124,0,San Antonio,Spurs,Brooklyn,Nets
2987,2019-12-19,Final,118,105,1,San Antonio,Spurs,Brooklyn,Nets
2988,2013-12-31,Final,113,92,1,San Antonio,Spurs,Brooklyn,Nets
2989,2012-12-31,Final,104,73,1,San Antonio,Spurs,Brooklyn,Nets
2990,2011-02-25,Final,106,96,1,San Antonio,Spurs,Brooklyn,Nets
2991,2010-01-10,Final,97,85,1,San Antonio,Spurs,Brooklyn,Nets
2992,2009-01-23,Final,94,91,1,San Antonio,Spurs,Brooklyn,Nets
2993,2008-03-04,Final,81,70,1,San Antonio,Spurs,Brooklyn,Nets
2994,2007-03-10,Final,93,77,1,San Antonio,Spurs,Brooklyn,Nets
2995,2006-01-10,Final,96,91,1,San Antonio,Spurs,Brooklyn,Nets
2996,2005-03-08,Final,90,74,1,San Antonio,Spurs,Brooklyn,Nets
2997,2004-01-21,Final,99,76,1,San Antonio,Spurs,Brooklyn,Nets
2998,2019-01-31,Final,117,114,1,San Antonio,Spurs,Brooklyn,Nets
2999,2017-12-26,Final,109,97,1,San Antonio,Spurs,Brooklyn,Nets
3000,2016-12-10,Final,130,101,1,San Antonio,Spurs,Brooklyn,Nets
3001,2015-10-30,Final,102,75,1,San Antonio,Spurs,Brooklyn,Nets
3002,2014-11-22,Final,99,87,1,San Antonio,Spurs,Brooklyn,Nets
3003,2014-02-22,Final,93,86,1,Golden State,Warriors,Brooklyn,Nets
3004,2012-11-21,Final,102,93,1,Golden State,Warriors,Brooklyn,Nets
3005,2012-03-30,Final,100,102,0,Golden State,Warriors,Brooklyn,Nets
3006,2011-01-17,Final,109,100,1,Golden State,Warriors,Brooklyn,Nets
3007,2010-01-22,Final,111,79,1,Golden State,Warriors,Brooklyn,Nets
3008,2009-03-11,Final,116,112,1,Golden State,Warriors,Brooklyn,Nets
3009,2008-01-24,Final,121,119,1,Golden State,Warriors,Brooklyn,Nets
3010,2007-01-24,Final,110,109,1,Golden State,Warriors,Brooklyn,Nets
3011,2005-11-21,Final,100,97,1,Golden State,Warriors,Brooklyn,Nets
3012,2005-01-26,Final,99,113,0,Golden State,Warriors,Brooklyn,Nets
3013,2004-03-05,Final,74,78,0,Golden State,Warriors,Brooklyn,Nets
3014,2018-11-10,Final,116,100,1,Golden State,Warriors,Brooklyn,Nets
3015,2018-03-06,Final,114,101,1,Golden State,Warriors,Brooklyn,Nets
3016,2017-02-25,Final,112,95,1,Golden State,Warriors,Brooklyn,Nets
3017,2015-11-14,Final,107,99,1,Golden State,Warriors,Brooklyn,Nets
3018,2014-11-13,Final,107,99,1,Golden State,Warriors,Brooklyn,Nets
3019,2020-08-05,Final,99,109,0,Orlando,Magic,Toronto,Raptors
3020,2014-03-30,Final,93,98,0,Orlando,Magic,Toronto,Raptors
3021,2013-01-24,Final,95,97,0,Orlando,Magic,Toronto,Raptors
3022,2012-12-29,Final,88,123,0,Orlando,Magic,Toronto,Raptors
3023,2012-01-01,Final,102,96,1,Orlando,Magic,Toronto,Raptors
3024,2011-01-21,Final,112,72,1,Orlando,Magic,Toronto,Raptors
3025,2010-11-12,Final,106,110,0,Orlando,Magic,Toronto,Raptors
3026,2010-01-06,Final,103,108,0,Orlando,Magic,Toronto,Raptors
3027,2009-12-16,Final,118,99,1,Orlando,Magic,Toronto,Raptors
3028,2009-04-01,Final,95,99,0,Orlando,Magic,Toronto,Raptors
3029,2008-11-18,Final,103,90,1,Orlando,Magic,Toronto,Raptors
3030,2008-04-28,Final,102,92,1,Orlando,Magic,Toronto,Raptors
3031,2008-04-22,Final,104,103,1,Orlando,Magic,Toronto,Raptors
3032,2008-04-20,Final,114,100,1,Orlando,Magic,Toronto,Raptors
3033,2008-03-04,Final,102,87,1,Orlando,Magic,Toronto,Raptors
3034,2007-04-04,Final,108,111,0,Orlando,Magic,Toronto,Raptors
3035,2006-12-13,Final,84,91,0,Orlando,Magic,Toronto,Raptors
3036,2006-04-12,Final,103,96,1,Orlando,Magic,Toronto,Raptors
3037,2005-12-19,Final,90,92,0,Orlando,Magic,Toronto,Raptors
3038,2005-03-30,Final,108,96,1,Orlando,Magic,Toronto,Raptors
3039,2004-12-01,Final,129,108,1,Orlando,Magic,Toronto,Raptors
3040,2003-11-28,Final,86,87,0,Orlando,Magic,Toronto,Raptors
3041,2019-11-29,Final,83,90,0,Orlando,Magic,Toronto,Raptors
3042,2019-04-21,Final,85,107,0,Orlando,Magic,Toronto,Raptors
3043,2019-04-19,Final,93,98,0,Orlando,Magic,Toronto,Raptors
3044,2018-12-28,Final,116,87,1,Orlando,Magic,Toronto,Raptors
3045,2018-11-20,Final,91,93,0,Orlando,Magic,Toronto,Raptors
3046,2018-03-20,Final,86,93,0,Orlando,Magic,Toronto,Raptors
3047,2018-02-28,Final,104,117,0,Orlando,Magic,Toronto,Raptors
3048,2017-02-03,Final,102,94,1,Orlando,Magic,Toronto,Raptors
3049,2016-12-18,Final,79,109,0,Orlando,Magic,Toronto,Raptors
3050,2016-01-14,Final,103,106,0,Orlando,Magic,Toronto,Raptors
3051,2015-11-06,Final,92,87,1,Orlando,Magic,Toronto,Raptors
3052,2015-04-10,Final,99,101,0,Orlando,Magic,Toronto,Raptors
3053,2014-11-01,Final,95,108,0,Orlando,Magic,Toronto,Raptors
3054,2014-02-18,Final,93,103,0,Washington,Wizards,Toronto,Raptors
3055,2014-01-03,Final,88,101,0,Washington,Wizards,Toronto,Raptors
3056,2013-03-31,Final,109,92,1,Washington,Wizards,Toronto,Raptors
3057,2013-02-19,Final,88,96,0,Washington,Wizards,Toronto,Raptors
3058,2012-02-06,Final,111,108,1,Washington,Wizards,Toronto,Raptors
3059,2012-01-10,Final,93,78,1,Washington,Wizards,Toronto,Raptors
3060,2011-01-15,Final,98,95,1,Washington,Wizards,Toronto,Raptors
3061,2010-11-16,Final,109,94,1,Washington,Wizards,Toronto,Raptors
3062,2009-12-04,Final,107,109,0,Washington,Wizards,Toronto,Raptors
3063,2009-04-13,Final,96,97,0,Washington,Wizards,Toronto,Raptors
3064,2009-01-07,Final,93,99,0,Washington,Wizards,Toronto,Raptors
3065,2008-01-29,Final,108,104,1,Washington,Wizards,Toronto,Raptors
3066,2007-12-01,Final,101,97,1,Washington,Wizards,Toronto,Raptors
3067,2007-03-30,Final,118,123,0,Washington,Wizards,Toronto,Raptors
3068,2007-03-06,Final,129,109,1,Washington,Wizards,Toronto,Raptors
3069,2006-10-09,Final,88,93,0,Washington,Wizards,Toronto,Raptors
3070,2005-12-06,Final,119,111,1,Washington,Wizards,Toronto,Raptors
3071,2005-01-21,Final,118,109,1,Washington,Wizards,Toronto,Raptors
3072,2004-11-23,Final,102,86,1,Washington,Wizards,Toronto,Raptors
3073,2004-03-03,Final,84,70,1,Washington,Wizards,Toronto,Raptors
3074,2003-11-07,Final,86,60,1,Washington,Wizards,Toronto,Raptors
3075,2019-01-13,Final,138,140,0,Washington,Wizards,Toronto,Raptors
3076,2018-10-20,Final,113,117,0,Washington,Wizards,Toronto,Raptors
3077,2018-04-27,Final,92,102,0,Washington,Wizards,Toronto,Raptors
3078,2018-04-22,Final,106,98,1,Washington,Wizards,Toronto,Raptors
3079,2018-04-20,Final,122,103,1,Washington,Wizards,Toronto,Raptors
3080,2018-03-02,Final,95,102,0,Washington,Wizards,Toronto,Raptors
3081,2018-02-01,Final,122,119,1,Washington,Wizards,Toronto,Raptors
3082,2017-03-03,Final,106,114,0,Washington,Wizards,Toronto,Raptors
3083,2016-11-02,Final,103,113,0,Washington,Wizards,Toronto,Raptors
3084,2016-10-21,Final,119,82,1,Washington,Wizards,Toronto,Raptors
3085,2016-01-08,Final,88,97,0,Washington,Wizards,Toronto,Raptors
3086,2015-11-28,Final,82,84,0,Washington,Wizards,Toronto,Raptors
3087,2015-04-26,Final,125,94,1,Washington,Wizards,Toronto,Raptors
3088,2015-04-24,Final,106,99,1,Washington,Wizards,Toronto,Raptors
3089,2015-01-31,Final,116,120,0,Washington,Wizards,Toronto,Raptors
3090,2013-11-13,Final,87,103,0,Memphis,Grizzlies,Toronto,Raptors
3091,2012-11-28,Final,103,82,1,Memphis,Grizzlies,Toronto,Raptors
3092,2012-10-26,Final,106,120,0,Memphis,Grizzlies,Toronto,Raptors
3093,2012-03-16,Final,110,114,0,Memphis,Grizzlies,Toronto,Raptors
3094,2010-12-27,Final,96,85,1,Memphis,Grizzlies,Toronto,Raptors
3095,2009-10-30,Final,115,107,1,Memphis,Grizzlies,Toronto,Raptors
3096,2009-02-07,Final,78,70,1,Memphis,Grizzlies,Toronto,Raptors
3097,2007-11-21,Final,89,95,0,Memphis,Grizzlies,Toronto,Raptors
3098,2006-12-30,Final,110,104,1,Memphis,Grizzlies,Toronto,Raptors
3099,2006-02-21,Final,94,88,1,Memphis,Grizzlies,Toronto,Raptors
3100,2005-03-04,Final,86,75,1,Memphis,Grizzlies,Toronto,Raptors
3101,2004-03-23,Final,95,86,1,Memphis,Grizzlies,Toronto,Raptors
3102,2018-11-27,Final,114,122,0,Memphis,Grizzlies,Toronto,Raptors
3103,2017-12-08,Final,107,116,0,Memphis,Grizzlies,Toronto,Raptors
3104,2017-01-25,Final,101,99,1,Memphis,Grizzlies,Toronto,Raptors
3105,2016-04-01,Final,95,99,0,Memphis,Grizzlies,Toronto,Raptors
3106,2015-01-21,Final,92,86,1,Memphis,Grizzlies,Toronto,Raptors
3107,2020-02-07,Final,106,115,0,Indiana,Pacers,Toronto,Raptors
3108,2019-12-23,Final,120,115,1,Indiana,Pacers,Toronto,Raptors
3109,2014-01-07,Final,86,79,1,Indiana,Pacers,Toronto,Raptors
3110,2013-11-08,Final,91,84,1,Indiana,Pacers,Toronto,Raptors
3111,2013-02-08,Final,98,100,0,Indiana,Pacers,Toronto,Raptors
3112,2012-11-13,Final,72,74,0,Indiana,Pacers,Toronto,Raptors
3113,2012-04-09,Final,103,98,1,Indiana,Pacers,Toronto,Raptors
3114,2011-01-31,Final,104,93,1,Indiana,Pacers,Toronto,Raptors
3115,2010-12-06,Final,124,100,1,Indiana,Pacers,Toronto,Raptors
3116,2010-02-02,Final,130,115,1,Indiana,Pacers,Toronto,Raptors
3117,2010-01-11,Final,105,101,1,Indiana,Pacers,Toronto,Raptors
3118,2009-04-08,Final,130,101,1,Indiana,Pacers,Toronto,Raptors
3119,2009-01-16,Final,111,104,1,Indiana,Pacers,Toronto,Raptors
3120,2008-02-25,Final,98,102,0,Indiana,Pacers,Toronto,Raptors
3121,2007-12-14,Final,93,104,0,Indiana,Pacers,Toronto,Raptors
3122,2007-01-27,Final,102,84,1,Indiana,Pacers,Toronto,Raptors
3123,2006-04-05,Final,111,103,1,Indiana,Pacers,Toronto,Raptors
3124,2005-12-30,Final,97,99,0,Indiana,Pacers,Toronto,Raptors
3125,2005-02-02,Final,97,98,0,Indiana,Pacers,Toronto,Raptors
3126,2004-12-17,Final,89,86,1,Indiana,Pacers,Toronto,Raptors
3127,2004-04-02,Final,84,64,1,Indiana,Pacers,Toronto,Raptors
3128,2004-03-09,Final,94,84,1,Indiana,Pacers,Toronto,Raptors
3129,2019-01-23,Final,110,106,1,Indiana,Pacers,Toronto,Raptors
3130,2018-03-15,Final,99,106,0,Indiana,Pacers,Toronto,Raptors
3131,2017-11-24,Final,107,104,1,Indiana,Pacers,Toronto,Raptors
3132,2017-04-04,Final,108,90,1,Indiana,Pacers,Toronto,Raptors
3133,2016-04-29,Final,101,83,1,Indiana,Pacers,Toronto,Raptors
3134,2016-04-23,Final,100,83,1,Indiana,Pacers,Toronto,Raptors
3135,2016-04-21,Final,85,101,0,Indiana,Pacers,Toronto,Raptors
3136,2016-03-17,Final,94,101,0,Indiana,Pacers,Toronto,Raptors
3137,2015-12-14,Final,106,90,1,Indiana,Pacers,Toronto,Raptors
3138,2015-03-16,Final,98,117,0,Indiana,Pacers,Toronto,Raptors
3139,2015-01-27,Final,91,104,0,Indiana,Pacers,Toronto,Raptors
3140,2020-01-24,Final,112,118,0,New York,Knicks,Toronto,Raptors
3141,2014-04-16,Final,95,92,1,New York,Knicks,Toronto,Raptors
3142,2013-12-27,Final,83,95,0,New York,Knicks,Toronto,Raptors
3143,2013-03-23,Final,110,84,1,New York,Knicks,Toronto,Raptors
3144,2013-02-13,Final,88,92,0,New York,Knicks,Toronto,Raptors
3145,2012-03-20,Final,106,87,1,New York,Knicks,Toronto,Raptors
3146,2012-01-02,Final,85,90,0,New York,Knicks,Toronto,Raptors
3147,2011-04-05,Final,131,118,1,New York,Knicks,Toronto,Raptors
3148,2010-12-08,Final,113,110,1,New York,Knicks,Toronto,Raptors
3149,2010-01-28,Final,104,106,0,New York,Knicks,Toronto,Raptors
3150,2010-01-15,Final,104,112,0,New York,Knicks,Toronto,Raptors
3151,2009-04-04,Final,95,102,0,New York,Knicks,Toronto,Raptors
3152,2009-02-20,Final,127,97,1,New York,Knicks,Toronto,Raptors
3153,2008-02-22,Final,103,99,1,New York,Knicks,Toronto,Raptors
3154,2008-01-11,Final,90,99,0,New York,Knicks,Toronto,Raptors
3155,2007-03-18,Final,92,74,1,New York,Knicks,Toronto,Raptors
3156,2006-12-02,Final,100,103,0,New York,Knicks,Toronto,Raptors
3157,2006-03-21,Final,109,114,0,New York,Knicks,Toronto,Raptors
3158,2006-02-15,Final,98,96,1,New York,Knicks,Toronto,Raptors
3159,2005-04-12,Final,93,105,0,New York,Knicks,Toronto,Raptors
3160,2004-11-27,Final,108,102,1,New York,Knicks,Toronto,Raptors
3161,2004-03-26,Final,108,101,1,New York,Knicks,Toronto,Raptors
3162,2004-01-19,Final,90,79,1,New York,Knicks,Toronto,Raptors
3163,2019-03-28,Final,92,117,0,New York,Knicks,Toronto,Raptors
3164,2019-02-09,Final,99,104,0,New York,Knicks,Toronto,Raptors
3165,2018-03-11,Final,106,132,0,New York,Knicks,Toronto,Raptors
3166,2017-11-22,Final,108,100,1,New York,Knicks,Toronto,Raptors
3167,2017-04-09,Final,97,110,0,New York,Knicks,Toronto,Raptors
